Ax,Ay,Az,Gx,Gy,Gz,Label
0.081,0.109,1.009,1.059,-2.739,-0.131,Idle
0.080,0.109,1.011,1.076,-2.739,-0.123,Idle
0.081,0.109,1.010,1.059,-2.765,-0.131,Idle
0.082,0.110,1.010,1.050,-2.739,-0.149,Idle
0.075,0.115,1.018,1.120,-2.634,-0.131,Idle
0.082,0.110,0.996,1.041,-2.844,-0.157,Idle
0.077,0.107,1.015,1.024,-2.642,-0.149,Idle
0.081,0.108,1.010,1.006,-2.739,-0.131,Idle
0.081,0.110,1.013,1.041,-2.756,-0.140,Idle
0.081,0.110,1.008,1.076,-2.783,-0.149,Idle
0.081,0.109,1.012,0.998,-2.774,-0.140,Idle
0.081,0.109,1.009,1.050,-2.765,-0.114,Idle
0.082,0.110,1.011,1.024,-2.774,-0.166,Idle
0.081,0.109,1.009,1.033,-2.800,-0.157,Idle
0.081,0.110,1.009,1.041,-2.765,-0.149,Idle
0.082,0.109,1.010,1.076,-2.747,-0.166,Idle
0.082,0.110,1.011,1.067,-2.791,-0.184,Idle
0.081,0.110,1.009,1.059,-2.756,-0.175,Idle
0.081,0.109,1.009,1.050,-2.739,-0.140,Idle
0.082,0.109,1.010,1.085,-2.765,-0.140,Idle
0.086,0.108,1.010,1.094,-2.774,-0.105,Idle
0.079,0.109,1.011,1.050,-2.747,-0.157,Idle
0.082,0.106,1.008,1.041,-2.713,-0.140,Idle
0.085,0.109,1.011,1.102,-2.739,-0.157,Idle
0.082,0.108,1.009,1.050,-2.756,-0.149,Idle
0.078,0.110,1.012,1.050,-2.765,-0.131,Idle
0.079,0.109,1.008,1.050,-2.774,-0.175,Idle
0.084,0.108,1.010,1.085,-2.765,-0.105,Idle
0.083,0.109,1.010,1.067,-2.800,-0.149,Idle
0.081,0.110,1.011,1.033,-2.774,-0.166,Idle
0.083,0.112,1.015,1.120,-3.045,-0.105,Idle
0.080,0.110,1.010,1.050,-2.608,-0.140,Idle
0.081,0.107,1.010,1.067,-2.765,-0.149,Idle
0.085,0.110,1.010,1.050,-2.800,-0.157,Idle
0.079,0.111,1.007,1.067,-2.852,-0.131,Idle
0.079,0.109,1.012,1.120,-2.791,-0.096,Idle
0.082,0.109,1.013,1.015,-2.783,-0.149,Idle
0.083,0.110,1.010,1.050,-2.756,-0.140,Idle
0.081,0.111,1.010,1.076,-2.730,-0.210,Idle
0.080,0.109,1.010,1.085,-2.765,-0.166,Idle
0.082,0.109,1.011,1.111,-2.765,-0.149,Idle
0.084,0.108,1.008,1.033,-2.765,-0.184,Idle
0.082,0.109,1.009,1.059,-2.756,-0.201,Idle
0.080,0.109,1.007,1.033,-2.713,-0.175,Idle
0.080,0.109,1.011,1.085,-2.774,-0.079,Idle
0.082,0.110,1.008,1.059,-2.739,-0.149,Idle
0.082,0.110,1.011,1.076,-2.739,-0.157,Idle
0.080,0.110,1.008,1.024,-2.739,-0.175,Idle
0.079,0.109,1.013,1.059,-2.791,-0.166,Idle
0.082,0.110,1.009,1.041,-2.739,-0.140,Idle
0.083,0.108,1.010,1.050,-2.783,-0.131,Idle
0.084,0.109,1.008,1.059,-2.809,-0.166,Idle
0.078,0.107,1.004,0.971,-2.695,-0.131,Idle
0.080,0.110,1.016,1.050,-2.739,-0.175,Idle
0.084,0.109,1.009,1.041,-2.765,-0.192,Idle
0.081,0.109,1.011,1.041,-2.730,-0.149,Idle
0.080,0.108,1.010,1.050,-2.747,-0.140,Idle
0.080,0.110,1.010,1.059,-2.783,-0.166,Idle
0.083,0.109,1.010,1.050,-2.774,-0.140,Idle
0.082,0.109,1.009,1.041,-2.800,-0.157,Idle
0.079,0.109,1.011,1.102,-2.774,-0.157,Idle
0.076,0.111,1.017,1.050,-2.844,-0.131,Idle
0.081,0.114,1.015,1.216,-2.931,-0.140,Idle
0.084,0.109,1.003,1.085,-2.800,-0.105,Idle
0.081,0.105,1.009,1.015,-2.765,-0.131,Idle
0.080,0.108,1.009,1.102,-2.791,-0.140,Idle
0.082,0.108,1.007,1.041,-2.739,-0.157,Idle
0.080,0.109,1.007,1.024,-2.756,-0.184,Idle
0.081,0.110,1.013,1.041,-2.835,-0.105,Idle
0.085,0.108,1.007,1.041,-2.800,-0.131,Idle
0.088,0.105,0.997,0.866,-2.608,-0.184,Idle
0.074,0.111,1.029,0.998,-2.555,-0.184,Idle
0.081,0.105,1.010,0.858,-2.844,-0.140,Idle
0.080,0.111,1.014,1.041,-2.686,-0.157,Idle
0.080,0.113,1.014,1.173,-2.879,-0.114,Idle
0.082,0.112,1.009,1.059,-2.765,-0.157,Idle
0.083,0.109,1.009,1.050,-2.721,-0.175,Idle
0.080,0.109,1.012,1.041,-2.800,-0.149,Idle
0.078,0.110,1.008,1.059,-2.747,-0.175,Idle
0.080,0.109,1.008,1.024,-2.721,-0.131,Idle
0.083,0.109,1.008,0.989,-2.739,-0.131,Idle
0.083,0.110,1.012,1.076,-2.791,-0.175,Idle
0.080,0.109,1.011,1.041,-2.800,-0.140,Idle
0.080,0.111,1.013,1.041,-2.765,-0.149,Idle
0.082,0.110,1.009,1.050,-2.730,-0.149,Idle
0.083,0.109,1.012,1.041,-2.756,-0.157,Idle
0.081,0.109,1.010,1.059,-2.765,-0.131,Idle
0.081,0.110,1.011,1.050,-2.747,-0.149,Idle
0.080,0.108,1.008,1.006,-2.730,-0.140,Idle
0.083,0.109,1.010,1.076,-2.835,-0.157,Idle
0.082,0.109,1.013,1.094,-2.800,-0.184,Idle
0.081,0.109,1.009,1.015,-2.713,-0.140,Idle
0.080,0.109,1.009,1.041,-2.791,-0.166,Idle
0.083,0.110,1.011,1.067,-2.721,-0.105,Idle
0.083,0.110,1.010,1.024,-2.800,-0.184,Idle
0.081,0.109,1.011,1.059,-2.826,-0.140,Idle
0.081,0.108,1.008,1.033,-2.730,-0.140,Idle
0.082,0.110,1.009,1.067,-2.791,-0.096,Idle
0.081,0.110,1.009,1.024,-2.791,-0.157,Idle
0.082,0.110,1.011,1.015,-2.739,-0.157,Idle
0.081,0.109,1.008,1.094,-2.765,-0.157,Idle
0.081,0.109,1.009,1.050,-2.756,-0.184,Idle
0.082,0.110,1.011,1.059,-2.774,-0.157,Idle
0.081,0.110,1.010,1.059,-2.774,-0.131,Idle
0.081,0.109,1.011,1.102,-2.783,-0.201,Idle
0.082,0.109,1.010,1.059,-2.774,-0.114,Idle
0.082,0.110,1.009,1.050,-2.747,-0.140,Idle
0.080,0.109,1.012,1.059,-2.739,-0.184,Idle
0.083,0.107,1.008,1.076,-2.835,-0.123,Idle
0.083,0.111,1.009,1.067,-2.818,-0.157,Idle
0.083,0.109,1.009,1.085,-2.783,-0.157,Idle
0.082,0.109,1.012,1.085,-2.747,-0.123,Idle
0.081,0.109,1.010,1.024,-2.756,-0.166,Idle
0.082,0.109,1.009,1.059,-2.765,-0.184,Idle
0.081,0.109,1.010,1.059,-2.747,-0.123,Idle
0.080,0.109,1.010,1.067,-2.783,-0.157,Idle
0.080,0.109,1.010,1.102,-2.739,-0.175,Idle
0.081,0.109,1.010,1.024,-2.739,-0.166,Idle
0.082,0.110,1.011,1.024,-2.791,-0.201,Idle
0.081,0.110,1.010,1.076,-2.756,-0.131,Idle
0.082,0.110,1.009,1.102,-2.800,-0.166,Idle
0.081,0.109,1.008,1.085,-2.774,-0.184,Idle
0.083,0.109,1.013,1.050,-2.800,-0.123,Idle
0.083,0.111,1.011,1.076,-2.739,-0.123,Idle
0.082,0.109,1.009,1.033,-2.721,-0.149,Idle
0.081,0.109,1.009,1.067,-2.756,-0.157,Idle
0.081,0.110,1.011,1.050,-2.721,-0.175,Idle
0.083,0.110,1.011,1.050,-2.747,-0.175,Idle
0.080,0.108,1.010,1.085,-2.721,-0.157,Idle
0.081,0.109,1.011,1.050,-2.730,-0.157,Idle
0.082,0.109,1.009,1.067,-2.765,-0.157,Idle
0.082,0.110,1.010,1.059,-2.809,-0.140,Idle
0.082,0.110,1.011,1.059,-2.730,-0.105,Idle
0.081,0.109,1.010,1.067,-2.765,-0.149,Idle
0.081,0.109,1.009,1.041,-2.774,-0.166,Idle
0.081,0.110,1.010,1.067,-2.774,-0.140,Idle
0.083,0.109,1.010,1.041,-2.721,-0.157,Idle
0.081,0.109,1.010,1.050,-2.774,-0.166,Idle
0.081,0.109,1.010,1.050,-2.730,-0.201,Idle
0.081,0.110,1.011,1.076,-2.739,-0.131,Idle
0.082,0.110,1.009,1.050,-2.695,-0.166,Idle
0.082,0.109,1.009,1.076,-2.747,-0.192,Idle
0.081,0.110,1.010,1.085,-2.756,-0.149,Idle
0.082,0.110,1.011,1.102,-2.765,-0.166,Idle
0.082,0.108,1.009,1.094,-2.765,-0.123,Idle
0.081,0.109,1.010,1.050,-2.765,-0.157,Idle
0.082,0.110,1.009,1.067,-2.756,-0.140,Idle
0.082,0.110,1.011,1.059,-2.783,-0.157,Idle
0.082,0.109,1.008,1.076,-2.774,-0.184,Idle
0.082,0.109,1.009,1.050,-2.756,-0.149,Idle
0.081,0.110,1.010,1.102,-2.791,-0.157,Idle
0.081,0.110,1.010,1.076,-2.791,-0.166,Idle
0.081,0.109,1.011,1.076,-2.765,-0.149,Idle
0.082,0.109,1.008,1.041,-2.747,-0.184,Idle
0.082,0.110,1.012,1.033,-2.800,-0.114,Idle
0.081,0.110,1.009,1.076,-2.756,-0.166,Idle
0.080,0.110,1.010,1.024,-2.783,-0.166,Idle
0.082,0.109,1.009,1.033,-2.739,-0.184,Idle
0.083,0.109,1.013,1.041,-2.809,-0.131,Idle
0.082,0.110,1.012,1.041,-2.713,-0.166,Idle
0.081,0.109,1.010,1.050,-2.765,-0.175,Idle
0.081,0.109,1.010,1.041,-2.747,-0.140,Idle
0.082,0.110,1.012,1.033,-2.791,-0.140,Idle
0.084,0.109,1.010,1.033,-2.756,-0.157,Idle
0.081,0.110,1.009,1.059,-2.713,-0.166,Idle
0.082,0.110,1.009,1.094,-2.800,-0.131,Idle
0.082,0.109,1.012,1.050,-2.747,-0.175,Idle
0.082,0.110,1.011,1.033,-2.791,-0.157,Idle
0.082,0.109,1.009,1.024,-2.747,-0.123,Idle
0.082,0.109,1.010,1.059,-2.765,-0.157,Idle
0.083,0.109,1.010,1.076,-2.747,-0.131,Idle
0.083,0.108,1.013,1.015,-2.783,-0.114,Idle
0.081,0.110,1.007,1.059,-2.721,-0.166,Idle
0.081,0.110,1.011,1.076,-2.756,-0.192,Idle
0.082,0.110,1.010,1.059,-2.730,-0.201,Idle
0.082,0.109,1.010,1.015,-2.783,-0.140,Idle
0.082,0.110,1.009,0.989,-2.713,-0.175,Idle
0.082,0.108,1.011,1.050,-2.756,-0.175,Idle
0.081,0.110,1.011,1.024,-2.730,-0.140,Idle
0.083,0.110,1.011,1.059,-2.783,-0.166,Idle
0.082,0.109,1.010,1.050,-2.695,-0.149,Idle
0.082,0.111,1.011,0.989,-2.756,-0.123,Idle
0.081,0.109,1.010,1.067,-2.747,-0.201,Idle
0.082,0.109,1.010,1.033,-2.747,-0.140,Idle
0.082,0.109,1.009,1.059,-2.765,-0.166,Idle
0.083,0.110,1.009,1.076,-2.791,-0.140,Idle
0.082,0.110,1.010,1.059,-2.765,-0.184,Idle
0.081,0.109,1.011,1.102,-2.783,-0.149,Idle
0.082,0.110,1.009,1.067,-2.783,-0.157,Idle
0.081,0.110,1.009,1.085,-2.826,-0.192,Idle
0.081,0.110,1.011,1.067,-2.800,-0.184,Idle
0.082,0.109,1.009,1.094,-2.765,-0.157,Idle
0.082,0.109,1.009,1.059,-2.765,-0.175,Idle
0.082,0.109,1.010,1.085,-2.739,-0.149,Idle
0.082,0.110,1.012,1.129,-2.730,-0.166,Idle
0.081,0.109,1.008,1.015,-2.713,-0.184,Idle
0.082,0.110,1.009,1.041,-2.747,-0.166,Idle
0.081,0.109,1.012,1.050,-2.704,-0.131,Idle
0.080,0.109,1.009,1.015,-2.721,-0.149,Idle
0.081,0.110,1.010,1.006,-2.686,-0.166,Idle
0.082,0.110,1.010,1.041,-2.704,-0.140,Idle
0.081,0.110,1.009,0.998,-2.704,-0.131,Idle
0.082,0.110,1.009,1.094,-2.739,-0.140,Idle
0.080,0.111,1.009,1.041,-2.704,-0.175,Idle
0.083,0.108,1.011,1.059,-2.695,-0.123,Idle
0.082,0.109,1.010,1.076,-2.678,-0.175,Idle
0.082,0.109,1.009,1.041,-2.660,-0.192,Idle
0.081,0.110,1.010,1.041,-2.686,-0.149,Idle
0.081,0.110,1.011,1.059,-2.739,-0.123,Idle
0.082,0.109,1.010,1.024,-2.730,-0.184,Idle
0.081,0.109,1.011,1.033,-2.695,-0.184,Idle
0.081,0.110,1.010,0.998,-2.704,-0.175,Idle
0.081,0.109,1.010,1.024,-2.730,-0.157,Idle
0.081,0.110,1.010,1.015,-2.791,-0.175,Idle
0.080,0.109,1.009,1.059,-2.756,-0.140,Idle
0.080,0.111,1.013,1.094,-2.783,-0.157,Idle
0.082,0.110,1.007,1.024,-2.774,-0.184,Idle
0.083,0.110,1.010,1.059,-2.739,-0.131,Idle
0.082,0.108,1.009,1.041,-2.774,-0.157,Idle
0.081,0.110,1.012,1.050,-2.783,-0.157,Idle
0.080,0.109,1.008,0.998,-2.721,-0.201,Idle
0.082,0.109,1.009,1.059,-2.765,-0.149,Idle
0.082,0.108,1.010,1.041,-2.739,-0.175,Idle
0.081,0.109,1.011,1.041,-2.765,-0.192,Idle
0.081,0.110,1.009,1.067,-2.713,-0.157,Idle
0.080,0.109,1.009,1.041,-2.765,-0.114,Idle
0.081,0.109,1.010,1.050,-2.739,-0.131,Idle
0.083,0.110,1.010,1.050,-2.800,-0.175,Idle
0.082,0.109,1.011,1.059,-2.739,-0.157,Idle
0.081,0.110,1.010,1.006,-2.791,-0.079,Idle
0.081,0.109,1.010,1.059,-2.774,-0.175,Idle
0.082,0.110,1.012,1.085,-2.739,-0.131,Idle
0.082,0.109,1.011,1.015,-2.713,-0.175,Idle
0.079,0.107,1.008,1.067,-2.756,-0.140,Idle
0.083,0.110,1.011,1.050,-2.791,-0.149,Idle
0.082,0.110,1.009,1.041,-2.721,-0.149,Idle
0.079,0.109,1.010,1.006,-2.747,-0.140,Idle
0.080,0.109,1.007,1.059,-2.713,-0.131,Idle
0.083,0.109,1.012,1.015,-2.765,-0.140,Idle
0.084,0.110,1.011,1.111,-2.747,-0.131,Idle
0.080,0.109,1.011,1.024,-2.739,-0.123,Idle
0.080,0.110,1.010,1.076,-2.730,-0.140,Idle
0.082,0.110,1.011,1.033,-2.756,-0.157,Idle
0.080,0.110,1.011,1.067,-2.783,-0.131,Idle
0.079,0.110,1.011,1.050,-2.765,-0.184,Idle
0.080,0.110,1.009,1.041,-2.765,-0.219,Idle
0.080,0.109,1.008,1.033,-2.765,-0.123,Idle
0.079,0.110,1.011,1.076,-2.774,-0.184,Idle
0.077,0.110,1.011,1.067,-2.765,-0.149,Idle
0.080,0.113,1.009,1.067,-2.765,-0.175,Idle
0.082,0.109,1.009,1.041,-2.730,-0.140,Idle
0.083,0.113,1.012,1.059,-2.791,-0.175,Idle
0.082,0.107,1.008,1.050,-2.774,-0.131,Idle
0.079,0.110,1.011,1.033,-2.739,-0.184,Idle
0.084,0.111,1.008,1.067,-2.774,-0.175,Idle
0.085,0.109,1.011,1.067,-2.730,-0.123,Idle
0.085,0.106,1.007,1.059,-2.713,-0.140,Idle
0.083,0.110,1.009,1.050,-2.800,-0.166,Idle
0.083,0.105,1.010,1.059,-2.800,-0.123,Idle
0.084,0.110,1.012,1.076,-2.765,-0.201,Idle
0.081,0.108,1.008,1.033,-2.747,-0.157,Idle
0.081,0.110,1.010,1.085,-2.756,-0.166,Idle
0.082,0.110,1.009,1.050,-2.774,-0.166,Idle
0.082,0.108,1.012,1.059,-2.739,-0.192,Idle
0.081,0.108,1.009,1.076,-2.747,-0.114,Idle
0.080,0.108,1.009,1.050,-2.686,-0.140,Idle
0.082,0.110,1.011,1.102,-2.756,-0.192,Idle
0.081,0.110,1.011,1.059,-2.739,-0.149,Idle
0.082,0.111,1.010,1.059,-2.783,-0.140,Idle
0.081,0.109,1.010,1.076,-2.713,-0.123,Idle
0.081,0.111,1.011,1.041,-2.774,-0.157,Idle
0.081,0.110,1.011,1.050,-2.747,-0.175,Idle
0.080,0.109,1.010,1.059,-2.791,-0.131,Idle
0.082,0.109,1.011,1.050,-2.783,-0.157,Idle
0.082,0.109,1.009,1.033,-2.774,-0.149,Idle
0.082,0.109,1.010,1.041,-2.730,-0.140,Idle
0.082,0.110,1.010,1.076,-2.791,-0.175,Idle
0.080,0.109,1.010,1.033,-2.747,-0.175,Idle
0.081,0.110,1.011,1.041,-2.800,-0.157,Idle
0.082,0.111,1.011,1.050,-2.783,-0.166,Idle
0.080,0.110,1.010,1.085,-2.721,-0.114,Idle
0.075,0.111,1.010,1.067,-2.713,-0.166,Idle
0.077,0.114,1.011,1.067,-2.765,-0.166,Idle
0.082,0.109,1.010,1.076,-2.747,-0.157,Idle
0.084,0.107,1.010,1.059,-2.765,-0.166,Idle
0.081,0.109,1.010,1.076,-2.739,-0.149,Idle
0.081,0.105,1.010,1.067,-2.783,-0.149,Idle
0.083,0.109,1.010,1.085,-2.730,-0.123,Idle
0.084,0.108,1.010,1.033,-2.783,-0.140,Idle
0.083,0.109,1.010,1.067,-2.739,-0.166,Idle
0.082,0.107,1.009,1.050,-2.783,-0.175,Idle
0.082,0.108,1.008,1.076,-2.783,-0.149,Idle
0.083,0.108,1.010,1.041,-2.756,-0.114,Idle
0.081,0.109,1.011,1.050,-2.747,-0.096,Idle
0.080,0.109,1.012,1.067,-2.739,-0.140,Idle
0.079,0.109,1.010,1.085,-2.826,-0.175,Idle
0.081,0.113,1.011,1.076,-2.765,-0.157,Idle
0.080,0.109,1.010,1.067,-2.739,-0.175,Idle
0.080,0.111,1.011,1.076,-2.791,-0.166,Idle
0.082,0.110,1.009,1.085,-2.686,-0.166,Idle
0.080,0.109,1.012,1.059,-2.783,-0.123,Idle
0.082,0.110,1.009,1.059,-2.730,-0.166,Idle
0.081,0.109,1.011,1.076,-2.730,-0.140,Idle
0.081,0.109,1.010,1.067,-2.783,-0.157,Idle
0.081,0.109,1.009,0.998,-2.774,-0.114,Idle
0.081,0.109,1.011,1.050,-2.774,-0.157,Idle
0.081,0.110,1.011,1.050,-2.783,-0.149,Idle
0.083,0.109,1.010,1.050,-2.783,-0.157,Idle
0.081,0.109,1.009,1.041,-2.756,-0.149,Idle
0.081,0.110,1.009,1.067,-2.783,-0.175,Idle
0.081,0.109,1.010,1.050,-2.765,-0.184,Idle
0.081,0.110,1.010,1.033,-2.765,-0.149,Idle
0.081,0.109,1.009,1.059,-2.739,-0.201,Idle
0.082,0.108,1.010,1.085,-2.756,-0.166,Idle
0.082,0.110,1.010,1.059,-2.774,-0.149,Idle
0.080,0.110,1.011,1.041,-2.765,-0.175,Idle
0.081,0.109,1.010,1.050,-2.756,-0.140,Idle
0.082,0.110,1.010,1.076,-2.791,-0.175,Idle
0.082,0.109,1.010,1.024,-2.739,-0.149,Idle
0.081,0.109,1.011,1.059,-2.791,-0.123,Idle
0.081,0.110,1.010,1.102,-2.704,-0.140,Idle
0.081,0.109,1.008,1.076,-2.721,-0.175,Idle
0.082,0.109,1.008,1.059,-2.756,-0.175,Idle
0.081,0.109,1.010,1.102,-2.739,-0.157,Idle
0.081,0.108,1.009,1.033,-2.730,-0.149,Idle
0.082,0.109,1.009,1.006,-2.747,-0.140,Idle
0.081,0.109,1.009,1.015,-2.765,-0.131,Idle
0.082,0.110,1.011,1.041,-2.791,-0.114,Idle
0.081,0.110,1.010,1.076,-2.747,-0.131,Idle
0.080,0.110,1.010,1.102,-2.774,-0.157,Idle
0.081,0.110,1.009,1.050,-2.765,-0.157,Idle
0.083,0.110,1.010,1.033,-2.739,-0.166,Idle
0.080,0.109,1.009,1.041,-2.704,-0.157,Idle
0.081,0.110,1.009,1.059,-2.739,-0.149,Idle
0.080,0.109,1.010,1.024,-2.730,-0.096,Idle
0.081,0.109,1.011,1.033,-2.756,-0.131,Idle
0.081,0.109,1.008,1.059,-2.756,-0.157,Idle
0.081,0.109,1.010,1.059,-2.739,-0.140,Idle
0.081,0.111,1.009,1.059,-2.783,-0.184,Idle
0.081,0.110,1.012,1.067,-2.765,-0.140,Idle
0.081,0.110,1.008,1.015,-2.774,-0.123,Idle
0.081,0.108,1.009,1.085,-2.774,-0.123,Idle
0.082,0.110,1.011,1.024,-2.747,-0.149,Idle
0.082,0.110,1.009,1.050,-2.739,-0.131,Idle
0.081,0.111,1.011,1.015,-2.739,-0.131,Idle
0.080,0.108,1.010,1.024,-2.721,-0.157,Idle
0.082,0.110,1.010,1.076,-2.783,-0.175,Idle
0.082,0.109,1.009,1.006,-2.704,-0.149,Idle
0.082,0.109,1.011,1.076,-2.739,-0.123,Idle
0.080,0.109,1.010,1.041,-2.756,-0.175,Idle
0.081,0.111,1.011,1.094,-2.826,-0.123,Idle
0.081,0.109,1.011,1.006,-2.756,-0.105,Idle
0.082,0.110,1.010,1.076,-2.747,-0.131,Idle
0.080,0.109,1.010,1.076,-2.704,-0.166,Idle
0.082,0.109,1.011,1.050,-2.730,-0.131,Idle
0.081,0.110,1.011,1.033,-2.791,-0.087,Idle
0.081,0.110,1.009,1.050,-2.747,-0.157,Idle
0.081,0.108,1.009,1.059,-2.791,-0.123,Idle
0.082,0.109,1.011,1.076,-2.765,-0.114,Idle
0.083,0.109,1.012,1.059,-2.783,-0.157,Idle
0.081,0.109,1.007,1.033,-2.739,-0.166,Idle
0.080,0.110,1.011,1.076,-2.739,-0.140,Idle
0.079,0.109,1.008,1.033,-2.783,-0.105,Idle
0.082,0.109,1.012,1.076,-2.765,-0.114,Idle
0.080,0.109,1.008,1.085,-2.739,-0.166,Idle
0.081,0.109,1.011,1.033,-2.739,-0.131,Idle
0.081,0.109,1.009,1.067,-2.774,-0.192,Idle
0.081,0.110,1.014,1.059,-2.739,-0.123,Idle
0.080,0.109,1.008,1.059,-2.730,-0.140,Idle
0.081,0.109,1.010,1.059,-2.739,-0.123,Idle
0.081,0.109,1.010,1.067,-2.756,-0.157,Idle
0.082,0.109,1.011,1.094,-2.791,-0.131,Idle
0.081,0.109,1.009,1.050,-2.713,-0.149,Idle
0.081,0.110,1.008,1.033,-2.747,-0.140,Idle
0.081,0.108,1.010,1.102,-2.774,-0.166,Idle
0.081,0.108,1.010,1.094,-2.765,-0.149,Idle
0.080,0.110,1.008,1.076,-2.730,-0.166,Idle
0.080,0.108,1.008,1.059,-2.765,-0.114,Idle
0.081,0.109,1.011,1.033,-2.765,-0.114,Idle
0.081,0.109,1.009,1.067,-2.739,-0.157,Idle
0.081,0.110,1.009,1.050,-2.747,-0.157,Idle
0.081,0.110,1.007,1.050,-2.747,-0.123,Idle
0.081,0.109,1.010,1.102,-2.774,-0.140,Idle
0.081,0.110,1.009,1.050,-2.730,-0.131,Idle
0.081,0.109,1.011,1.041,-2.756,-0.157,Idle
0.081,0.109,1.009,1.050,-2.739,-0.192,Idle
0.081,0.110,1.012,1.024,-2.730,-0.131,Idle
0.081,0.110,1.011,1.033,-2.756,-0.140,Idle
0.082,0.110,1.011,1.050,-2.774,-0.184,Idle
0.081,0.109,1.008,1.033,-2.765,-0.149,Idle
0.081,0.109,1.011,1.059,-2.747,-0.140,Idle
0.082,0.108,1.010,1.050,-2.730,-0.157,Idle
0.081,0.109,1.011,1.059,-2.774,-0.166,Idle
0.081,0.109,1.009,1.102,-2.739,-0.114,Idle
0.082,0.110,1.011,1.041,-2.783,-0.140,Idle
0.081,0.110,1.011,1.050,-2.765,-0.157,Idle
0.081,0.109,1.009,1.059,-2.774,-0.114,Idle
0.081,0.109,1.009,1.033,-2.791,-0.184,Idle
0.082,0.110,1.011,1.059,-2.739,-0.140,Idle
0.081,0.110,1.011,1.059,-2.730,-0.149,Idle
0.081,0.109,1.011,1.076,-2.774,-0.149,Idle
0.081,0.109,1.008,1.094,-2.774,-0.175,Idle
0.080,0.109,1.008,1.059,-2.756,-0.114,Idle
0.081,0.109,1.011,1.050,-2.747,-0.175,Idle
0.081,0.109,1.009,1.050,-2.756,-0.157,Idle
0.081,0.109,1.009,1.033,-2.747,-0.140,Idle
0.080,0.109,1.008,1.041,-2.765,-0.192,Idle
0.081,0.109,1.011,1.041,-2.739,-0.149,Idle
0.080,0.109,1.010,1.067,-2.739,-0.175,Idle
0.081,0.110,1.009,1.102,-2.747,-0.157,Idle
0.081,0.108,1.009,1.059,-2.774,-0.157,Idle
0.082,0.110,1.011,1.041,-2.756,-0.131,Idle
0.081,0.110,1.011,1.050,-2.747,-0.166,Idle
0.081,0.109,1.011,1.085,-2.783,-0.157,Idle
0.080,0.109,1.008,1.050,-2.747,-0.157,Idle
0.082,0.110,1.012,1.085,-2.756,-0.140,Idle
0.080,0.109,1.008,1.059,-2.818,-0.175,Idle
0.081,0.109,1.009,1.059,-2.730,-0.140,Idle
0.080,0.109,1.008,1.050,-2.704,-0.201,Idle
0.082,0.110,1.012,1.067,-2.765,-0.149,Idle
0.081,0.109,1.012,1.085,-2.765,-0.131,Idle
0.081,0.110,1.009,1.041,-2.739,-0.157,Idle
0.082,0.109,1.011,1.059,-2.747,-0.149,Idle
0.081,0.109,1.013,1.067,-2.747,-0.175,Idle
0.083,0.110,1.013,1.067,-2.783,-0.123,Idle
0.080,0.109,1.008,1.059,-2.704,-0.192,Idle
0.081,0.109,1.009,1.067,-2.747,-0.166,Idle
0.081,0.109,1.011,1.085,-2.791,-0.114,Idle
0.081,0.111,1.012,1.059,-2.783,-0.131,Idle
0.081,0.109,1.010,1.041,-2.747,-0.157,Idle
0.083,0.109,1.011,1.059,-2.713,-0.131,Idle
0.082,0.108,1.008,1.024,-2.791,-0.149,Idle
0.081,0.110,1.012,1.024,-2.783,-0.131,Idle
0.082,0.106,1.007,1.059,-2.739,-0.192,Idle
0.084,0.109,1.010,1.067,-2.800,-0.157,Idle
0.079,0.114,1.010,1.059,-2.791,-0.175,Idle
0.080,0.110,1.013,1.059,-2.774,-0.184,Idle
0.079,0.111,1.009,1.050,-2.721,-0.149,Idle
0.079,0.111,1.010,1.094,-2.739,-0.175,Idle
0.082,0.110,1.011,1.067,-2.774,-0.166,Idle
0.078,0.110,1.012,1.085,-2.765,-0.157,Idle
0.082,0.108,1.007,1.050,-2.747,-0.192,Idle
0.083,0.112,1.006,1.015,-2.747,-0.157,Idle
0.081,0.110,1.012,1.059,-2.747,-0.123,Idle
0.080,0.106,1.010,1.059,-2.739,-0.210,Idle
0.080,0.108,1.008,1.085,-2.765,-0.157,Idle
0.077,0.114,1.009,1.041,-2.765,-0.157,Idle
0.081,0.113,1.012,1.102,-2.800,-0.175,Idle
0.082,0.106,1.010,1.024,-2.730,-0.149,Idle
0.078,0.110,1.009,1.085,-2.721,-0.140,Idle
0.087,0.111,1.007,1.067,-2.774,-0.131,Idle
0.080,0.099,1.011,0.971,-2.756,-0.123,Idle
0.079,0.113,1.009,1.120,-2.730,-0.166,Idle
0.082,0.108,1.011,1.059,-2.791,-0.149,Idle
0.080,0.111,1.010,1.059,-2.765,-0.175,Idle
0.081,0.110,1.010,1.033,-2.704,-0.149,Idle
0.082,0.109,1.008,1.024,-2.739,-0.175,Idle
0.083,0.109,1.009,1.059,-2.791,-0.131,Idle
0.081,0.109,1.006,1.050,-2.765,-0.140,Idle
0.082,0.107,1.012,1.033,-2.721,-0.175,Idle
0.083,0.107,1.010,1.059,-2.730,-0.166,Idle
0.082,0.108,1.008,1.041,-2.765,-0.157,Idle
0.080,0.109,1.010,1.059,-2.774,-0.131,Idle
0.081,0.110,1.011,1.059,-2.861,-0.114,Idle
0.083,0.110,1.011,1.033,-2.800,-0.131,Idle
