Ax,Ay,Az,Gx,Gy,Gz
0.6087065298974232,0.618118118118118,0.6081081081081081,0.2208975007412317,0.0,0.6629994593369029
0.5223917938453841,0.5275275275275274,0.73998998998999,0.4646877234595462,1.0,0.1700036625564644
0.6847635726795098,0.5487987987987987,0.7137137137137137,0.4518216858224183,0.7353802954462214,0.6046723756038858
0.2982236677508132,1.0,0.0,0.0,0.9488149013725866,0.9507543122242182
1.0000000000000002,0.9747247247247246,1.0,1.0,0.969218829028376,0.4419031341018888
0.495371528646485,0.7167167167167166,0.6286286286286286,0.0,0.7935539006226346,0.6942079285627082
0.2869652239179385,0.6286286286286286,0.7915415415415414,0.5669480440204405,0.7852364092994053,0.3894971833196714
0.516387290467851,0.6516516516516515,0.7505005005005004,1.0,0.7999023318276157,0.4327606955369133
0.7828371278458846,1.0,0.996996996996997,0.0,1.0,0.9680904128224358
0.5208906680010009,0.5272772772772771,0.7527527527527527,0.5018469749027679,0.4952997192040044,0.4997854788356559
0.4285714285714287,0.8293293293293291,0.5698198198198198,0.0,0.3332926382615065,0.4975879449570086
0.6224668501376034,0.5415415415415414,0.7517517517517517,0.527484870153653,0.5370842562394266,1.0
0.8571428571428573,0.9294294294294292,1.0,0.0,1.0,0.963252350140398
0.0668001000750563,0.7322322322322321,0.8203203203203202,0.5740900291260442,0.4770479794896838,0.9157298079773968
0.1641230923192395,0.6554054054054053,0.7382382382382382,0.5956380696583358,0.5203271883774875,0.0805308962798891
0.6960220165123845,0.5455455455455455,0.6864364364364364,0.495864799344228,0.9964595287510682,0.4448174826028568
0.5281461095821868,0.5062562562562561,0.7392392392392392,0.4955281929644034,0.5048537593525996,0.3912517222735755
0.5206404803602703,0.5275275275275274,0.7530030030030029,0.5017702356244659,0.4951619373179622,0.4997854788356559
0.3920440330247687,0.6609109109109108,0.0062562562562563,1.0,0.675162634947765,0.1448994541046793
0.758819114335752,0.6406406406406405,0.622122122122122,0.5029300451715297,0.2631389852974519,0.6975042293806791
0.4653490117588192,0.7249749749749749,0.521021021021021,0.6620838202207998,0.5392660934475121,0.5912273052304795
0.5203902927195397,0.5277777777777777,0.7527527527527527,0.5018469749027679,0.4951933306590858,0.499694786961299
0.5203902927195397,0.5275275275275274,0.7525025025025025,0.5018923208399463,0.4951933306590858,0.4997401328984774
0.5063797848386291,0.5045045045045045,0.7752752752752752,0.3247309765073164,1.0,0.086664806320526
0.5208906680010009,0.527027027027027,0.7525025025025025,0.5018469749027679,0.4952386765962642,0.4997104836318607
0.5208906680010009,0.5275275275275274,0.7530030030030029,0.5018155815616443,0.4951933306590858,0.4997261803024225
0.5206404803602703,0.5277777777777777,0.7515015015015014,0.5018469749027679,0.495177633988524,0.4996790902907372
0.8358769076807608,0.7557557557557556,0.8028028028028027,0.4819767340460784,0.4785740446831888,0.0
0.5203902927195397,0.5275275275275274,0.7527527527527527,0.5018312782322061,0.4951619373179622,0.4997104836318607
0.5061295971978985,0.6293793793793793,0.8010510510510509,1.0,0.5878403125381516,0.5565864973751679
1.0000000000000002,0.902152152152152,0.9679679679679678,1.0,0.0,0.0032509548807924
0.5203902927195397,0.5275275275275274,0.7527527527527527,0.5018016289655894,0.4952090273296475,0.4997401328984774
0.7455591693770329,0.4672172172172171,0.7067067067067067,0.5331914819401085,0.4854422100912151,0.7469940875874217
0.5281461095821868,0.7152152152152151,0.52002002002002,0.973568550848492,0.5791269163018644,0.5715262396009557
0.7595696772579437,0.325075075075075,0.7790290290290289,0.5017405863578492,0.4609780769834487,0.8248530617227967
0.4645984488366276,0.6238738738738737,0.7157157157157157,0.4436419763852312,0.3770305387446152,0.0
0.675256442331749,0.5995995995995995,0.5785785785785785,0.5408985471859358,0.3763119800477876,0.6494009104068925
0.3167375531648737,0.523023023023023,0.724974974974975,0.5901913249734029,0.1928649911924237,0.6013307288487364
0.1803852889667251,0.7937937937937937,0.0,0.0,0.0,0.5172297120532989
0.0,0.8308308308308308,0.0755755755755756,0.0,0.0,0.0
0.6922692019014263,0.5200200200200199,0.7119619619619619,0.5081500601705705,0.4774456284772485,0.0
